"symbol"	"ensembl_gene_id"	"entrez_id"
"CCT3"	"ENSG00000163468"	7203
"CD101"	"ENSG00000134256"	9398
"CD151"	"ENSG00000177697"	977
"CD160"	"ENSG00000117281"	11126
"CD163"	"ENSG00000177575"	9332
"CD163L1"	"ENSG00000177675"	283316
"CD164L2"	"ENSG00000174950"	388611
"CD1A"	"ENSG00000158477"	909
"CD1B"	"ENSG00000158485"	910
"CD1C"	"ENSG00000158481"	911
"CD1D"	"ENSG00000158473"	912
"CD1E"	"ENSG00000158488"	913
"CD2"	"ENSG00000116824"	914
"CD244"	"ENSG00000122223"	51744
"CD247"	"ENSG00000198821"	919
"CD248"	"ENSG00000174807"	57124
"CD27"	"ENSG00000139193"	939
"CD34"	"ENSG00000174059"	947
"CD3D"	"ENSG00000167286"	915
"CD3E"	"ENSG00000198851"	916
"CD3G"	"ENSG00000160654"	917
"CD4"	"ENSG00000010610"	920
"CD44"	"ENSG00000026508"	960
"CD46"	"ENSG00000117335"	4179
"CD48"	"ENSG00000117091"	962
"CD5"	"ENSG00000110448"	921
"CD52"	"ENSG00000169442"	1043
"CD53"	"ENSG00000143119"	963
"CD55"	"ENSG00000196352"	1604
"CD58"	"ENSG00000116815"	965
"CD59"	"ENSG00000085063"	966
"CD5L"	"ENSG00000073754"	922
"CD6"	"ENSG00000013725"	923
"CD63"	"ENSG00000135404"	967
"CD69"	"ENSG00000110848"	969
"CD81"	"ENSG00000110651"	975
"CD82"	"ENSG00000085117"	3732
"CD84"	"ENSG00000066294"	8832
"CD9"	"ENSG00000010278"	928
"CDA"	"ENSG00000158825"	978
"CDC123"	"ENSG00000151465"	8872
"CDC14A"	"ENSG00000079335"	8556
"CDC20"	"ENSG00000117399"	991
"CDC42"	"ENSG00000070831"	998
"CDC42BPA"	"ENSG00000143776"	8476
"CDC42BPG"	"ENSG00000171219"	55561
"CDC42EP2"	"ENSG00000149798"	10435
"CDC42SE1"	"ENSG00000197622"	56882
"CDC7"	"ENSG00000097046"	8317
"CDC73"	"ENSG00000134371"	79577
"CDCA3"	"ENSG00000111665"	83461
"CDCA5"	"ENSG00000146670"	113130
"CDCA8"	"ENSG00000134690"	55143
"CDCP2"	"ENSG00000157211"	200008
"CDH23"	"ENSG00000107736"	64072
"CDHR1"	"ENSG00000148600"	92211
"CDHR5"	"ENSG00000273572"	53841
"CDHR5"	"ENSG00000099834"	53841
"CDK1"	"ENSG00000170312"	983
"CDK11B"	"ENSG00000248333"	984
"CDK18"	"ENSG00000117266"	5129
"CDK2"	"ENSG00000123374"	1017
"CDK2AP2"	"ENSG00000167797"	10263
"CDK4"	"ENSG00000135446"	1019
"CDKN1B"	"ENSG00000111276"	1027
"CDKN1C"	"ENSG00000273707"	1028
"CDKN1C"	"ENSG00000129757"	1028
"CDKN2C"	"ENSG00000123080"	1031
"CDNF"	"ENSG00000185267"	441549
"CDON"	"ENSG00000064309"	50937
"CELA1"	"ENSG00000139610"	1990
"CELA2A"	"ENSG00000142615"	63036
"CELA2B"	"ENSG00000215704"	51032
"CELA3B"	"ENSG00000219073"	23436
"CELF1"	"ENSG00000149187"	10658
"CELF2"	"ENSG00000048740"	10659
"CELF3"	"ENSG00000159409"	11189
"CELSR2"	"ENSG00000143126"	1952
"CEND1"	"ENSG00000184524"	51286
"CENPF"	"ENSG00000117724"	1063
"CENPL"	"ENSG00000120334"	91687
"CEP104"	"ENSG00000116198"	9731
"CEP126"	"ENSG00000110318"	57562
"CEP164"	"ENSG00000110274"	22897
"CEP170"	"ENSG00000276725"	9859
"CEP170"	"ENSG00000276725"	645455
"CEP170"	"ENSG00000143702"	9859
"CEP170"	"ENSG00000143702"	645455
"CEP295"	"ENSG00000166004"	85459
"CEP350"	"ENSG00000135837"	9857
"CEP55"	"ENSG00000138180"	55165
"CEP57"	"ENSG00000166037"	9702
"CEP85"	"ENSG00000130695"	64793
"CEPT1"	"ENSG00000134255"	10390
"CERS2"	"ENSG00000143418"	29956
"CERS5"	"ENSG00000139624"	91012
"CFAP126"	"ENSG00000188931"	257177
"CFAP43"	"ENSG00000197748"	80217
"CFAP45"	"ENSG00000213085"	25790
"CFAP46"	"ENSG00000171811"	54777
"CFAP57"	"ENSG00000243710"	149465
"CFAP58"	"ENSG00000120051"	159686
"CFAP70"	"ENSG00000156042"	118491
"CFAP74"	"ENSG00000142609"	85452
"CFH"	"ENSG00000000971"	3075
"CFHR2"	"ENSG00000080910"	3080
"CFHR3"	"ENSG00000116785"	10878
"CFHR5"	"ENSG00000134389"	81494
"CFL1"	"ENSG00000172757"	1072
"CGN"	"ENSG00000143375"	57530
"CH25H"	"ENSG00000138135"	9023
"CHAT"	"ENSG00000070748"	1103
"CHCHD1"	"ENSG00000172586"	118487
"CHD1L"	"ENSG00000131778"	9557
"CHD4"	"ENSG00000111642"	1108
"CHD5"	"ENSG00000116254"	26038
"CHEK1"	"ENSG00000149554"	1111
"CHI3L1"	"ENSG00000133048"	1116
"CHI3L2"	"ENSG00000064886"	1117
"CHIA"	"ENSG00000134216"	27159
"CHID1"	"ENSG00000177830"	66005
"CHIT1"	"ENSG00000133063"	1118
"CHKA"	"ENSG00000110721"	1119
"CHML"	"ENSG00000203668"	1122
"CHML"	"ENSG00000203668"	23596
"CHORDC1"	"ENSG00000285023"	26973
"CHORDC1"	"ENSG00000110172"	26973
"CHRDL2"	"ENSG00000054938"	25884
"CHRM1"	"ENSG00000168539"	1128
"CHRM3"	"ENSG00000133019"	1131
"CHRM4"	"ENSG00000180720"	1132
"CHRNA10"	"ENSG00000129749"	57053
"CHRNB2"	"ENSG00000160716"	1141
"CHST1"	"ENSG00000175264"	8534
"CHST15"	"ENSG00000182022"	51363
"CHST3"	"ENSG00000122863"	9469
"CHTOP"	"ENSG00000160679"	26097
"CHUK"	"ENSG00000213341"	1147
"CIART"	"ENSG00000159208"	148523
"CISD1"	"ENSG00000122873"	55847
"CITED4"	"ENSG00000179862"	163732
"CKAP5"	"ENSG00000175216"	9793
"CKS1B"	"ENSG00000173207"	1163
"CLCA1"	"ENSG00000016490"	1179
"CLCA2"	"ENSG00000137975"	9635
"CLCA4"	"ENSG00000016602"	22802
"CLCC1"	"ENSG00000121940"	23155
"CLCF1"	"ENSG00000175505"	23529
"CLCN6"	"ENSG00000011021"	1185
"CLCNKA"	"ENSG00000186510"	1187
"CLDN19"	"ENSG00000164007"	149461
"CLDN25"	"ENSG00000228607"	644672
"CLEC12A"	"ENSG00000172322"	160364
"CLEC12B"	"ENSG00000256660"	387837
"CLEC1A"	"ENSG00000150048"	51267
"CLEC1B"	"ENSG00000165682"	51266
"CLEC2A"	"ENSG00000188393"	387836
"CLEC2B"	"ENSG00000110852"	9976
"CLEC2D"	"ENSG00000069493"	29121
"CLEC4A"	"ENSG00000111729"	50856
"CLEC4C"	"ENSG00000198178"	170482
"CLEC4D"	"ENSG00000166527"	338339
"CLEC4E"	"ENSG00000166523"	26253
"CLEC6A"	"ENSG00000205846"	93978
"CLEC7A"	"ENSG00000172243"	64581
"CLEC9A"	"ENSG00000197992"	283420
"CLECL1"	"ENSG00000184293"	160365
"CLIC4"	"ENSG00000169504"	25932
"CLK2"	"ENSG00000261893"	1196
"CLK2"	"ENSG00000176444"	1196
"CLMP"	"ENSG00000166250"	79827
"CLNS1A"	"ENSG00000074201"	1207
"CLP1"	"ENSG00000172409"	10978
"CLPB"	"ENSG00000162129"	81570
"CLRN3"	"ENSG00000180745"	119467
"CLSPN"	"ENSG00000092853"	63967
"CLSTN1"	"ENSG00000171603"	22883
"CLSTN3"	"ENSG00000288427"	9746
"CLSTN3"	"ENSG00000139182"	9746
"CMAS"	"ENSG00000111726"	55907
"CMPK1"	"ENSG00000162368"	51727
"CNGA4"	"ENSG00000132259"	1262
"CNIH2"	"ENSG00000174871"	254263
"CNIH3"	"ENSG00000143786"	149111
"CNIH4"	"ENSG00000143771"	29097
"CNKSR1"	"ENSG00000142675"	10256
"CNN3"	"ENSG00000117519"	1266
"CNNM1"	"ENSG00000119946"	26507
"CNNM2"	"ENSG00000148842"	54805
"CNPY2"	"ENSG00000257727"	10330
"CNR2"	"ENSG00000188822"	1269
"CNST"	"ENSG00000162852"	163882
"CNTF"	"ENSG00000242689"	1270
"CNTN1"	"ENSG00000018236"	1272
"CNTN2"	"ENSG00000184144"	6900
"CNTN5"	"ENSG00000149972"	53942
"COA4"	"ENSG00000181924"	51287
"COA6"	"ENSG00000168275"	388753
"COA7"	"ENSG00000162377"	65260
"COG2"	"ENSG00000135775"	22796
"COL11A1"	"ENSG00000060718"	1301
"COL13A1"	"ENSG00000197467"	1305
"COL16A1"	"ENSG00000084636"	1307
"COL17A1"	"ENSG00000065618"	1308
"COL24A1"	"ENSG00000171502"	255631
"COL2A1"	"ENSG00000139219"	1280
"COL8A2"	"ENSG00000171812"	1296
"COL9A2"	"ENSG00000049089"	1298
"COLCA2"	"ENSG00000214290"	120376
"COLGALT2"	"ENSG00000198756"	23127
"COMMD9"	"ENSG00000110442"	29099
"COMTD1"	"ENSG00000165644"	118881
"COPA"	"ENSG00000122218"	1314
"COPB1"	"ENSG00000129083"	1315
"COPS7A"	"ENSG00000111652"	50813
"COPZ1"	"ENSG00000111481"	22818
"COQ10A"	"ENSG00000135469"	93058
"COQ8A"	"ENSG00000163050"	56997
"CORO1B"	"ENSG00000172725"	57175
"COX14"	"ENSG00000178449"	84987
"COX15"	"ENSG00000014919"	1355
"COX20"	"ENSG00000203667"	116228
"COX8A"	"ENSG00000176340"	1351
"CPEB3"	"ENSG00000107864"	22849
"CPN1"	"ENSG00000120054"	1369
"CPNE8"	"ENSG00000139117"	144402
"CPSF7"	"ENSG00000149532"	79869
"CPT1A"	"ENSG00000110090"	1374
"CPT2"	"ENSG00000157184"	1376
"CPTP"	"ENSG00000224051"	80772
"CPXM2"	"ENSG00000121898"	119587
"CR1"	"ENSG00000203710"	1378
"CR1L"	"ENSG00000197721"	1379
"CR2"	"ENSG00000117322"	1380
"CRABP2"	"ENSG00000143320"	1382
"CRACR2A"	"ENSG00000130038"	84766
"CRACR2B"	"ENSG00000177685"	283229
"CRB1"	"ENSG00000134376"	23418
"CRCT1"	"ENSG00000169509"	54544
"CREB3L1"	"ENSG00000157613"	90993
"CREB3L4"	"ENSG00000143578"	148327
"CREBL2"	"ENSG00000111269"	1389
"CREBZF"	"ENSG00000137504"	58487
"CREG1"	"ENSG00000143162"	8804
"CREM"	"ENSG00000095794"	1390
"CRNN"	"ENSG00000143536"	49860
"CROCC"	"ENSG00000058453"	9696
"CRP"	"ENSG00000132693"	1401
"CRTAC1"	"ENSG00000095713"	55118
"CRTAM"	"ENSG00000109943"	56253
"CRTC2"	"ENSG00000160741"	200186
"CRY2"	"ENSG00000121671"	1408
"CRYAB"	"ENSG00000109846"	1410
"CRYBG2"	"ENSG00000176092"	55057
"CRYZ"	"ENSG00000116791"	1429
"CS"	"ENSG00000062485"	1431
"CSAD"	"ENSG00000139631"	51380
"CSDE1"	"ENSG00000009307"	7812
"CSF1"	"ENSG00000184371"	1435
"CSF3R"	"ENSG00000119535"	1441
"CSGALNACT2"	"ENSG00000169826"	55454
"CSMD2"	"ENSG00000121904"	114784
"CSNK2A3"	"ENSG00000254598"	283106
"CSRNP2"	"ENSG00000110925"	81566
"CSRP1"	"ENSG00000159176"	1465
"CSRP3"	"ENSG00000129170"	8048
"CST6"	"ENSG00000175315"	1474
"CSTF2T"	"ENSG00000177613"	23283
"CSTF3"	"ENSG00000176102"	1479
"CTBP2"	"ENSG00000175029"	1488
"CTBS"	"ENSG00000117151"	1486
"CTDSP2"	"ENSG00000175215"	10106
"CTH"	"ENSG00000116761"	1491
"CTNNA3"	"ENSG00000183230"	29119
"CTNNBIP1"	"ENSG00000178585"	56998
"CTNND1"	"ENSG00000198561"	1500
"CTPS1"	"ENSG00000171793"	1503
"CTR9"	"ENSG00000198730"	9646
"CTRC"	"ENSG00000162438"	11330
"CTSC"	"ENSG00000109861"	1075
"CTSD"	"ENSG00000117984"	1509
"CTSE"	"ENSG00000196188"	1510
"CTSF"	"ENSG00000174080"	8722
"CTSS"	"ENSG00000163131"	1520
"CTSW"	"ENSG00000172543"	1521
"CTTN"	"ENSG00000288401"	2017
"CTTN"	"ENSG00000085733"	2017
"CTTNBP2NL"	"ENSG00000143079"	55917
"CUBN"	"ENSG00000107611"	8029
"CUEDC2"	"ENSG00000107874"	79004
"CUL2"	"ENSG00000108094"	8453
"CUL5"	"ENSG00000166266"	8065
"CUTC"	"ENSG00000119929"	51076
"CWC15"	"ENSG00000150316"	51503
"CWF19L1"	"ENSG00000095485"	55280
"CWF19L2"	"ENSG00000152404"	143884
"CXCL12"	"ENSG00000107562"	6387
"CXCR5"	"ENSG00000160683"	643
"CYB561A3"	"ENSG00000162144"	220002
"CYB561D1"	"ENSG00000174151"	284613
"CYB5R1"	"ENSG00000159348"	51706
"CYB5R2"	"ENSG00000166394"	51700
"CYB5RL"	"ENSG00000215883"	606495
"CYP17A1"	"ENSG00000148795"	1586
"CYP26A1"	"ENSG00000095596"	1592
"CYP26C1"	"ENSG00000187553"	340665
"CYP27B1"	"ENSG00000111012"	1594
"CYP2C19"	"ENSG00000165841"	1557
"CYP2C8"	"ENSG00000138115"	1558
"CYP2C9"	"ENSG00000138109"	1559
"CYP2E1"	"ENSG00000130649"	1571
"CYP2J2"	"ENSG00000134716"	1573
"CYP2R1"	"ENSG00000186104"	120227
"CYP4A11"	"ENSG00000187048"	1579
"CYP4A22"	"ENSG00000162365"	284541
"CYP4B1"	"ENSG00000142973"	1580
"CYP4X1"	"ENSG00000186377"	260293
"CYP4Z1"	"ENSG00000186160"	199974
"DAB1"	"ENSG00000173406"	1600
"DAGLA"	"ENSG00000134780"	747
"DAP3"	"ENSG00000132676"	7818
"DARS2"	"ENSG00000117593"	55157
"DAZAP2"	"ENSG00000183283"	9802
"DBT"	"ENSG00000137992"	1629
"DBX1"	"ENSG00000109851"	120237
"DBX2"	"ENSG00000185610"	440097
"DCAF6"	"ENSG00000143164"	55827
"DCAF8"	"ENSG00000132716"	50717
"DCD"	"ENSG00000161634"	117159
"DCDC1"	"ENSG00000170959"	341019
"DCDC2B"	"ENSG00000222046"	149069
"DCHS1"	"ENSG00000166341"	8642
"DCLRE1A"	"ENSG00000198924"	9937
"DCLRE1B"	"ENSG00000118655"	64858
"DCLRE1C"	"ENSG00000152457"	64421
"DCP1B"	"ENSG00000284850"	196513
"DCP1B"	"ENSG00000151065"	196513
"DCPS"	"ENSG00000110063"	28960
"DCST1"	"ENSG00000163357"	149095
"DCST2"	"ENSG00000163354"	127579
"DCTN2"	"ENSG00000175203"	10540
"DCUN1D5"	"ENSG00000137692"	84259
"DDAH1"	"ENSG00000153904"	23576
"DDB1"	"ENSG00000167986"	1642
"DDB2"	"ENSG00000134574"	1643
"DDI1"	"ENSG00000170967"	414301
"DDI2"	"ENSG00000197312"	84301
"DDIAS"	"ENSG00000165490"	220042
"DDIT3"	"ENSG00000175197"	1649
"DDIT4"	"ENSG00000168209"	54541
"DDN"	"ENSG00000181418"	23109
"DDOST"	"ENSG00000244038"	1650
"DDR2"	"ENSG00000162733"	4921
"DDX10"	"ENSG00000178105"	1662
"DDX11"	"ENSG00000013573"	1663
"DDX20"	"ENSG00000064703"	11218
"DDX21"	"ENSG00000165732"	9188
"DDX23"	"ENSG00000174243"	9416
"DDX25"	"ENSG00000109832"	29118
"DDX47"	"ENSG00000213782"	51202
"DDX50"	"ENSG00000107625"	79009
"DDX59"	"ENSG00000118197"	83479
"DDX6"	"ENSG00000110367"	1656
"DEAF1"	"ENSG00000282712"	10522
"DEAF1"	"ENSG00000177030"	10522
"DEDD"	"ENSG00000158796"	9191
"DEFB108B"	"ENSG00000184276"	245911
"DEGS1"	"ENSG00000143753"	8560
"DENND1B"	"ENSG00000213047"	163486
"DENND2C"	"ENSG00000175984"	163259
"DENND2D"	"ENSG00000162777"	79961
"DENND4B"	"ENSG00000198837"	9909
"DENND5A"	"ENSG00000184014"	23258
"DENND5B"	"ENSG00000170456"	160518
"DEPDC1"	"ENSG00000024526"	55635
"DEPDC7"	"ENSG00000121690"	91614
"DERA"	"ENSG00000023697"	51071
"DESI2"	"ENSG00000121644"	51029
"DEUP1"	"ENSG00000165325"	159989
"DFFA"	"ENSG00000160049"	1676
"DFFB"	"ENSG00000169598"	1677
"DGAT2"	"ENSG00000062282"	84649
"DGKA"	"ENSG00000065357"	1606
"DGKZ"	"ENSG00000149091"	8525
"DHCR24"	"ENSG00000116133"	1718
"DHCR7"	"ENSG00000172893"	1717
"DHDDS"	"ENSG00000117682"	79947
"DHH"	"ENSG00000139549"	50846
"DHRS3"	"ENSG00000162496"	9249
"DHTKD1"	"ENSG00000181192"	55526
"DHX32"	"ENSG00000089876"	55760
"DHX9"	"ENSG00000135829"	1660
"DIO1"	"ENSG00000211452"	1733
"DIP2B"	"ENSG00000066084"	57609
"DIP2C"	"ENSG00000151240"	22982
"DIRAS3"	"ENSG00000162595"	9077
"DISC1"	"ENSG00000162946"	27185
"DISP1"	"ENSG00000154309"	84976
"DISP3"	"ENSG00000204624"	57540
"DIXDC1"	"ENSG00000150764"	85458
"DKK1"	"ENSG00000107984"	22943
"DKK3"	"ENSG00000050165"	27122
"DLAT"	"ENSG00000150768"	1737
"DLG2"	"ENSG00000150672"	1740
"DLG5"	"ENSG00000274429"	9231
"DLG5"	"ENSG00000151208"	9231
"DLGAP3"	"ENSG00000116544"	58512
"DMAP1"	"ENSG00000178028"	55929
"DMBT1"	"ENSG00000187908"	1755
"DMBX1"	"ENSG00000197587"	127343
"DMRTA2"	"ENSG00000142700"	63950
"DMRTB1"	"ENSG00000143006"	63948
"DNA2"	"ENSG00000138346"	1763
"DNAH14"	"ENSG00000185842"	127602
"DNAJB12"	"ENSG00000148719"	54788
"DNAJB13"	"ENSG00000187726"	374407
"DNAJB4"	"ENSG00000162616"	11080
"DNAJC1"	"ENSG00000136770"	64215
"DNAJC11"	"ENSG00000007923"	55735
"DNAJC12"	"ENSG00000108176"	56521
"DNAJC14"	"ENSG00000135392"	85406
"DNAJC16"	"ENSG00000116138"	23341
"DNAJC22"	"ENSG00000178401"	79962
"DNAJC24"	"ENSG00000170946"	120526
"DNAJC4"	"ENSG00000110011"	3338
"DNAJC6"	"ENSG00000116675"	9829
"DNAJC8"	"ENSG00000285317"	22826
"DNAJC8"	"ENSG00000126698"	22826
"DNAJC9"	"ENSG00000213551"	23234
"DNALI1"	"ENSG00000163879"	7802
"DNASE2B"	"ENSG00000137976"	58511
"DNHD1"	"ENSG00000179532"	144132
"DNM1L"	"ENSG00000087470"	10059
"DNM3"	"ENSG00000197959"	26052
"DNMBP"	"ENSG00000107554"	23268
"DNTT"	"ENSG00000107447"	1791
"DNTTIP2"	"ENSG00000067334"	30836
"DOCK1"	"ENSG00000150760"	1793
"DOCK7"	"ENSG00000116641"	85440
"DPAGT1"	"ENSG00000172269"	1798
"DPCD"	"ENSG00000166171"	25911
"DPF2"	"ENSG00000133884"	5977
"DPH2"	"ENSG00000132768"	1802
"DPH5"	"ENSG00000117543"	51611
"DPM3"	"ENSG00000179085"	54344
"DPP3"	"ENSG00000254986"	10072
"DPPA3"	"ENSG00000187569"	359787
"DPT"	"ENSG00000143196"	1805
"DPYD"	"ENSG00000188641"	1806
"DPYSL4"	"ENSG00000151640"	10570
"DR1"	"ENSG00000117505"	1810
"DRAM2"	"ENSG00000156171"	128338
"DRAP1"	"ENSG00000175550"	10589
"DRAXIN"	"ENSG00000162490"	374946
"DRD2"	"ENSG00000149295"	1813
"DRD4"	"ENSG00000276825"	1815
"DRD4"	"ENSG00000069696"	1815
"DRGX"	"ENSG00000165606"	644168
"DSCAML1"	"ENSG00000177103"	57453
"DSTYK"	"ENSG00000133059"	25778
"DTL"	"ENSG00000143476"	51514
"DTX3"	"ENSG00000178498"	196403
"DTX4"	"ENSG00000110042"	23220
"DUSP10"	"ENSG00000143507"	11221
"DUSP12"	"ENSG00000081721"	11266
"DUSP13"	"ENSG00000079393"	51207
"DUSP16"	"ENSG00000280962"	80824
"DUSP16"	"ENSG00000111266"	80824
"DUSP23"	"ENSG00000158716"	54935
"DUSP5"	"ENSG00000138166"	1847
"DUSP8"	"ENSG00000273793"	1850
"DUSP8"	"ENSG00000278165"	1850
"DUSP8"	"ENSG00000184545"	1850
"DVL1"	"ENSG00000107404"	1855
"DYDC1"	"ENSG00000170788"	143241
"DYDC2"	"ENSG00000133665"	84332
"DYNC2H1"	"ENSG00000187240"	79659
"DYRK3"	"ENSG00000143479"	8444
"DYRK4"	"ENSG00000010219"	8798
"E2F2"	"ENSG00000282899"	1870
"E2F2"	"ENSG00000007968"	1870
"E2F8"	"ENSG00000129173"	79733
"EBF3"	"ENSG00000108001"	253738
"EBLN1"	"ENSG00000223601"	340900
"EBNA1BP2"	"ENSG00000117395"	10969
"ECD"	"ENSG00000122882"	11319
"ECE1"	"ENSG00000117298"	1889
"ECHDC2"	"ENSG00000121310"	55268
"ECHDC3"	"ENSG00000134463"	79746
"ECHS1"	"ENSG00000127884"	1892
"ECM1"	"ENSG00000143369"	1893
"EDARADD"	"ENSG00000186197"	128178
"EDEM3"	"ENSG00000116406"	80267
"EDN2"	"ENSG00000127129"	1907
"EDRF1"	"ENSG00000107938"	26098
"EED"	"ENSG00000074266"	8726
"EEF1AKMT2"	"ENSG00000203791"	399818
"EEF1AKMT3"	"ENSG00000123427"	25895
"EEF1G"	"ENSG00000254772"	1937
"EFCAB14"	"ENSG00000159658"	9813
"EFCAB2"	"ENSG00000203666"	84288
"EFCAB7"	"ENSG00000203965"	84455
"EFEMP2"	"ENSG00000172638"	30008
"EFHD2"	"ENSG00000142634"	79180
"EFNA1"	"ENSG00000169242"	1942
"EFNA3"	"ENSG00000143590"	1944
"EGLN1"	"ENSG00000135766"	54583
"EGR2"	"ENSG00000122877"	1959
"EHBP1L1"	"ENSG00000173442"	254102
"EHD1"	"ENSG00000110047"	10938
"EHF"	"ENSG00000135373"	26298
"EI24"	"ENSG00000149547"	9538
"EIF1AD"	"ENSG00000175376"	84285
"EIF2B3"	"ENSG00000070785"	8891
"EIF2D"	"ENSG00000143486"	1939
"EIF3A"	"ENSG00000107581"	8661
"EIF3F"	"ENSG00000175390"	8665
"EIF3I"	"ENSG00000084623"	8668
"EIF3M"	"ENSG00000149100"	10480
"EIF4B"	"ENSG00000063046"	1975
"EIF4EBP2"	"ENSG00000148730"	1979
"EIF4G2"	"ENSG00000110321"	1982
"EIF4G3"	"ENSG00000075151"	8672
"EIF5AL1"	"ENSG00000253626"	143244
"EIF6"	"ENSG00000242372"	3692
"ELAVL4"	"ENSG00000162374"	1996
"ELF3"	"ENSG00000163435"	1999
"ELF5"	"ENSG00000135374"	2001
"ELMOD1"	"ENSG00000110675"	55531
"ELOA"	"ENSG00000011007"	6924
"ELOVL1"	"ENSG00000066322"	64834
"ELOVL3"	"ENSG00000119915"	83401
"ELP4"	"ENSG00000109911"	26610
"EMC1"	"ENSG00000127463"	23065
"EMG1"	"ENSG00000126749"	10436
"EML3"	"ENSG00000149499"	256364
"EMP1"	"ENSG00000134531"	2012
"EMSY"	"ENSG00000158636"	56946
"EMX2"	"ENSG00000170370"	2018
"ENAH"	"ENSG00000154380"	55740
"ENDOD1"	"ENSG00000149218"	23052
"ENDOU"	"ENSG00000111405"	8909
"ENKUR"	"ENSG00000151023"	219670
"ENO1"	"ENSG00000074800"	2023
"ENO2"	"ENSG00000111674"	2026
"ENO4"	"ENSG00000188316"	387712
"ENSA"	"ENSG00000143420"	2029
"ENTPD1"	"ENSG00000138185"	953
"ENTPD7"	"ENSG00000198018"	57089
"EPB41"	"ENSG00000159023"	2035
"EPC1"	"ENSG00000120616"	80314
"EPHA10"	"ENSG00000183317"	284656
"EPHA2"	"ENSG00000142627"	1969
"EPHA8"	"ENSG00000070886"	2046
"EPHB2"	"ENSG00000133216"	2048
"EPHX1"	"ENSG00000143819"	2052
"EPHX4"	"ENSG00000172031"	253152
"EPS15"	"ENSG00000085832"	2060
"EPS8"	"ENSG00000151491"	2059
"EPS8L2"	"ENSG00000177106"	64787
"EPS8L3"	"ENSG00000198758"	79574
"ERBB3"	"ENSG00000065361"	2065
"ERC1"	"ENSG00000082805"	23085
"ERCC6"	"ENSG00000225830"	2074
"ERGIC2"	"ENSG00000087502"	51290
"ERI3"	"ENSG00000117419"	79033
"ERICH3"	"ENSG00000178965"	127254
"ERLIN1"	"ENSG00000107566"	10613
"ERMAP"	"ENSG00000164010"	114625
"ERO1B"	"ENSG00000086619"	56605
"ERP27"	"ENSG00000139055"	121506
"ERRFI1"	"ENSG00000116285"	54206
"ESAM"	"ENSG00000149564"	90952
"ESPL1"	"ENSG00000135476"	9700
"ESPN"	"ENSG00000187017"	83715
"ESRRA"	"ENSG00000173153"	2101
"ESRRG"	"ENSG00000196482"	2104
"ESYT1"	"ENSG00000139641"	23344
"ETFBKMT"	"ENSG00000139160"	254013
"ETFRF1"	"ENSG00000205707"	144363
"ETNK1"	"ENSG00000139163"	55500
"ETNK2"	"ENSG00000143845"	55224
"ETS1"	"ENSG00000134954"	2113
"ETV3"	"ENSG00000117036"	2117
"ETV3L"	"ENSG00000253831"	440695
"ETV6"	"ENSG00000139083"	2120
"EVA1B"	"ENSG00000142694"	55194
"EVI5"	"ENSG00000067208"	7813
"EXO1"	"ENSG00000174371"	9156
"EXO5"	"ENSG00000164002"	64789
"EXOC6"	"ENSG00000138190"	54536
"EXOC8"	"ENSG00000116903"	149371
"EXOSC1"	"ENSG00000171311"	51013
"EXOSC10"	"ENSG00000171824"	5394
"EXPH5"	"ENSG00000110723"	23086
"EXT2"	"ENSG00000151348"	2132
"EXTL1"	"ENSG00000158008"	2134
"EXTL2"	"ENSG00000162694"	2135
"EYA3"	"ENSG00000158161"	2140
"F11R"	"ENSG00000158769"	50848
"F13B"	"ENSG00000143278"	2165
"F2"	"ENSG00000180210"	2147
"F3"	"ENSG00000117525"	2152
"F5"	"ENSG00000198734"	2153
"FAAH"	"ENSG00000117480"	2166
"FAAP20"	"ENSG00000162585"	199990
"FABP3"	"ENSG00000121769"	2170
"FADD"	"ENSG00000168040"	8772
"FADS1"	"ENSG00000149485"	3992
"FADS2"	"ENSG00000134824"	9415
"FADS3"	"ENSG00000221968"	3995
"FAF1"	"ENSG00000185104"	11124
"FAIM2"	"ENSG00000135472"	23017
"FAM102B"	"ENSG00000162636"	284611
"FAM107B"	"ENSG00000065809"	83641
"FAM110D"	"ENSG00000197245"	79927
"FAM111A"	"ENSG00000166801"	63901
"FAM111B"	"ENSG00000189057"	374393
"FAM118B"	"ENSG00000197798"	79607
"FAM131C"	"ENSG00000185519"	348487
"FAM13C"	"ENSG00000148541"	220965
"FAM149B1"	"ENSG00000138286"	317662
"FAM151A"	"ENSG00000162391"	338094
"FAM160A2"	"ENSG00000051009"	84067
"FAM160B1"	"ENSG00000151553"	57700
"FAM163A"	"ENSG00000143340"	148753
"FAM167B"	"ENSG00000183615"	84734
"FAM168A"	"ENSG00000054965"	23201
"FAM170B"	"ENSG00000172538"	170370
"FAM171A1"	"ENSG00000148468"	221061
"FAM177B"	"ENSG00000197520"	400823
"FAM180B"	"ENSG00000284938"	399888
"FAM180B"	"ENSG00000196666"	399888
"FAM181B"	"ENSG00000182103"	220382
"FAM183A"	"ENSG00000186973"	440585
"FAM186A"	"ENSG00000185958"	121006
"FAM186B"	"ENSG00000135436"	84070
"FAM189B"	"ENSG00000262666"	10712
"FAM189B"	"ENSG00000160767"	10712
"FAM204A"	"ENSG00000165669"	63877
"FAM20B"	"ENSG00000116199"	9917
"FAM229A"	"ENSG00000225828"	100128071
"FAM234B"	"ENSG00000084444"	57613
"FAM241B"	"ENSG00000171224"	219738
